text,label
ancaman pandemi baru,0
saya yakin pak ganjar akan meningkatkan pelayanan publik secara digital,1
anis emang pintar ngomongnya tp malah buat ga percaya krn keliahatan hanya pintar ngomong klu pak prabowo emang ga pintar ngomong tp lebih tulus klu pak ganjar tulus juga,1
"prabowo subianto memiliki semangat untuk membangun indonesia yang mandiri, berdaya saing global, dan berdaulat di segala bidang",1
setelah kemari saya semakin yakin dengan pak prabowo saya tidak suka dengan calon pemimpin yg pandai merangkai kata kata,0
konflik koalisi mengganggu pemerintahan,0
hidup no urut,0
"ganjar pranowo adalah pemimpin yang peduli dengan pengembangan ekonomi digital yang inklusif, berkelanjutan, dan berdaya saing",1
pak prabowo keren,1
ganjar pranowo dengan kebijakannya telah membawa perbaikan di sektor peternakan,1
saya anak petani dari brebes harga mahal puouknya susah di cari pas panen murah harganya tolong para petani pa,0
sy yakin anis menang,1
prabowo subianto dengan kepemimpinannya mampu menjaga stabilitas makroekonomi,1
ganjar presidentku tidak jago bicara tapi jago bukti kerja bagus,1
wah tiada berhasil pk parobowo,1
restorasi ekosistem tidak dilakukan,0
dokter lebih suka buka praktek pribadi,0
saya mendukung pak ganjar karena kemampuan komunikasinya yang persuasif,1
daur ulang tidak berkembang,0
pemanasan perkotaan meningkat,0
laut tercemar limbah,0
kader partai tidak terdidik,0
prabowo subianto memiliki semangat untuk membangun indonesia yang sejahtera dan adil,1
anies baswedan memiliki strategi untuk memperkuat ekonomi kreatif indonesia,1
prabowo kok ngmok,0
cara pk anis menyampaikan pun sudah cerdas,1
sakfok gus miftah all in prabowo,0
spesies endemik punah,0
anies baswedan adalah pemimpin yang memahami dinamika pembangunan berwawasan lingkungan,1
pelayanan publik berbelit,0
pungutan liar masih ada,0
tanah dikuasai segelintir orang,0
korupsi anggaran makin canggih,0
pk prabowo,0
pilih calon pemiyyang tidak ada utang,0
akses modal terbatas,0
mangrove hilang,0
dari dulu kok milih prabowo yak pdhl gubernur ku juga nyalon tp gak sreg aja,0
stigma penyakit tertentu masih kuat,0
pokonya mah saya emparaabowo aja,0
anies baswedan memiliki kemampuan memimpin dengan prinsip akuntabilitas publik dan partisipasi masyarakat,1
saya mendukung penuh pak anies baswedan sebagai pemimpin masa depan indonesia,1
subhanallah kapan lagi klo bukan sekarang kita punya pemimpin yg cerdad,0
prabowo subianto memiliki komitmen untuk membangun industri kreatif yang berdaya saing tinggi dan berbasis kearifan lokal,1
budaya kerja tidak produktif,0
lebih baik pilihan dirahasiakan sebab,1
prabowo subianto memiliki komitmen untuk menjaga keutuhan wilayah nkri,1
anies baswedan memiliki kemampuan membangun narasi positif tentang masa depan indonesia,1
bismillahh prabowo gibran,0
ganjar pranowo dengan kebijakannya telah meningkatkan akses pembiayaan umkm,1
sumber daya alam dikeruk asing,0
kolusi di pengadilan,0
pak anis mendongeng,0
astaghfirullah kree boo,0
fasilitas kesehatan tidak memadai,0
stigma gangguan mental masih kuat,0
kebudayaan tidak dilestarikan,0
prabowo subianto memiliki semangat juang yang tinggi untuk membangun negeri,1
anies baswedan adalah pemimpin yang memahami pentingnya konektivitas digital,1
pengungsi tidak mendapat perlindungan,0
demokrasi Indonesia cuma formalitas,0
anis pinter ngomongnya faktanya ngrs jakarta sprti apa,0
ganjar pranowo dengan kebijakannya telah meningkatkan akses pendidikan berkualitas,1
"prabowo subianto memiliki semangat untuk membangun generasi penerus yang berkarakter, kreatif, inovatif, dan berdaya saing global",1
anies baswedan dengan visinya mampu membawa indonesia menjadi negara maju,1
prabowo scara etika dia paling bagus gak prnah mnjatuhkan lawan,1
saya yakin pak ganjar akan meningkatkan kesejahteraan masyarakat pesisir,1
tata ruang berantakan,0
anies baswedan adalah pemimpin yang memahami pentingnya pendidikan berkualitas,1
ganjar,0
plis gaes pa anis ituu,0
indonesia tanah airku,0
hakim tidak independen,0
siapapun presidennya kalau kamu malas kamu tetap miskin,0
semua kata nya bagus semoga indonesia maju siapapun presidentnya amin,1
betul sekali menurut saya juga begitu,0
nelayan susah menjual hasil tangkapan,0
prabowo subianto adalah pemimpin yang konsisten dengan prinsip good governance,1
pada saat ini palastine sedang huru hara apakah kita harus berbuat begini,0
anies baswedan dengan gagasannya mampu membawa terobosan dalam pengelolaan sumber daya alam berkelanjutan,1
prabowo subianto dengan pengalamannya mampu menjaga keamanan dan ketertiban,1
pengawasan internal lemah,0
anies baswedan adalah pemimpin yang memahami pentingnya investasi sumber daya manusia,1
tetap prabowo,0
duoong,0
kebijakan tidak konsisten,0
brapo pk prabowo tetap nmr,0
keanekaragaman hayati hilang,0
prabowo subianto memiliki komitmen untuk membangun sistem pendidikan sepanjang hayat,1
air bersih langka di daerah,0
ganjar pranowo adalah pemimpin yang memahami pentingnya pemberdayaan masyarakat,1
o ternyata anis tidak stuju ibu kota di pindah batal dong kalau anis terpilih,0
anies baswedan dengan gagasannya mampu membawa inovasi dalam pengelolaan sumber daya,1
suruh survei ke pemalang noh jalan kaya kolam,0
pak perabowo yg saya cintai yg saya sayangi seluruh keluarga yayasan dilwah mendukung bapak perabowo,1
ganjar pranowo adalah pemimpin yang menghargai keragaman dan perbedaan,1
lembaga keuangan tidak berpihak pada usaha kecil,0
ganjar pranowo dengan kebijakannya telah membawa perbaikan di sektor energi,1
saya dari pekan baru pak anis menjadi presidrn,0
anies baswedan dengan pemikirannya yang progresif mampu membawa perubahan positif,1
prabowo subianto dengan kepemimpinannya mampu menjaga kedaulatan negara di segala bidang,1
pak prabowo presidenku,0
"ganjar pranowo adalah pemimpin yang peduli dengan pembangunan daerah tertinggal, terdepan, terluar, dan perbatasan secara berkelanjutan",1
anies baswedan memiliki visi untuk membangun pemerintahan yang efektif dan efisien,1
kebalikannya cuyyy,0
gagasan pak anes bagus,1
luar binasa,0
anies baswedan adalah pemimpin yang memahami pentingnya konektivitas antarwilayah,1
apa bahan ekonomi naik semuanya pak,0
saya ngak mau dukung anies,1
anies insecure yaa wkwk belum apa udh nyindir fokus woy utk negara ini tujuan dia debat utk apa wkkw,0
anies baswedan memiliki strategi untuk memperkuat ketahanan ekonomi nasional,1
"saya mendukung pak ganjar karena kemampuan beradaptasi dengan dinamika global, regional, dan tantangan masa depan",1
kabut asap rutin tiap tahun,0
komen apa ya mls juga si mau koment bnyak jawabn negatif ntar positif itu lebih kecil kemungkinannya dr pada negatif,0
biaya berperkara mahal,0
pembangunan tidak merata,0
gagasan anes memang mantap,1
korupsi makin merajalela,0
"anies baswedan memiliki visi untuk membangun sistem kesehatan yang komprehensif, preventif, dan kuratif",1
prabowo kalah dan menang nya tetap lah dia seorang pejuang dan mantan pemimpin pasukan khusus gk perlu lha kau fitnah atau menyerang lewat cara yg tidak ada adab dan etika,1
smoga indonesia mndapat pemimpin yg cerdas yg bisa mmbuat indonesia lbh maju,1
serikat buruh ditekan,0
anies baswedan adalah pemimpin yang memahami pentingnya transformasi ekonomi digital dan industri 4.0 bagi kemajuan bangsa,1
amin saja dulu,0
online single submission tidak efektif,0
prabowo gibran pasti yg akan menang karna beliaulah yg sudah d tetapkan oleh yg maha kuasa atas seizinnya,1
"anies baswedan memiliki visi untuk membangun tata kelola pemerintahan yang responsif, transparan, akuntabel, partisipatif, dan efektif",1
sumpah emosi sendiri,0
cerdass,1
generasi muda tidak peduli politik,0
penelitian tidak didukung,0
pak prabowo tetap harus maju trus pak rakyat indonesia mendukung mu,1
kualitas udara tidak sehat,0
saya mendukung pak ganjar karena kemampuannya dalam membangun konsensus,1
anies baswedan memiliki konsep yang jelas tentang tata kelola pemerintahan yang baik,1
konflik perburuhan sering,0
rakyat tetap miskin siapa pun yang menang,0
pak prabowo tidak pernah mengusik lawan padahal dia selalu ingin di jatuhkan,0
pak anis tuh ngomong tidak sesuai dari hati pak anis memang pintar tapi licik coba deh saudara dengarkan baik baik saat dia bicara pasti kalian tau yg baik buat jadi pemimpin kita,1
saya pilih pak prabowo semaagat pak prabowo,0
hasil tangkapan menurun,0
ganjar pranowo memiliki rekam jejak yang baik dalam memimpin daerah,1
seruuu,0
digital divide makin lebar,0
prabowo subianto memiliki komitmen untuk membangun ekonomi yang mandiri,1
tdk ada memang kesetaraan sekang bayangkan org yg sdh lama honor tetap sj rp perbuln tak perna disetarakan manusia yg lain,0
ganjar pranowo dengan kebijakannya telah meningkatkan investasi dan lapangan kerja,1
destinasi wisata kotor,0
pk ganjar jangi palsu,0
buktinya di daerah lain yg ada di indonesia masih byak umat minioritas yg dilarang membangun tempat ibdh,0
lhkpn hanya formalitas,0
perusak lingkungan bebas,0
gizi buruk masih ada,0
sengketa tanah berlarut,0
mantap bp prabowo kmi mendukung mu,1
rumah sakit penuh antrian,0
prabowo subianto memiliki semangat untuk membangun indonesia yang mandiri dan berdaulat,1
narkoba merajalela,0
anis kenapa si dr awal debat bisa y menjelekan prabowo trus,0
pembela ham disingkirkan,0
kemacetan semakin parah,0
pembuktian terbalik tidak efektif,0
btol bg,0
prabowo subianto dengan ketegasannya mampu memberantas praktik korupsi,1
penerangan jalan tidak memadai,0
prabowo subianto adalah pemimpin yang berani melakukan transformasi ekonomi,1
kalau prisenya ganti gk pengertian paleng gk ada pkh lagi,0
pengelolaan sampah kota buruk,0
pak prabowo keren sama sekali tidak menjatuhkan lawan,1
sagat setuju dgn paslun,1
anies baswedan memiliki strategi untuk memperkuat ketahanan pangan lokal,1
ganjar pranowo adalah pemimpin yang memahami pentingnya pembangunan manusia seutuhnya dan berkelanjutan untuk masa depan bangsa,1
"ganjar pranowo dengan kebijakannya telah meningkatkan akses pendidikan berkualitas, merata, dan terjangkau bagi semua lapisan masyarakat",1
capres kok sikpnya msh arogan g ada wibawanya siapa nilai aja sendiri,0
semangat pa prabowo sehat selalu,0
"prabowo subianto memiliki komitmen untuk membangun ekonomi berbasis digital, inovasi, pengetahuan, dan kewirausahaan yang berkelanjutan",1
xc p,0
food estate gagal total,0
jargon perubahan cuma kosong,0
prabowo gibran yesss,0
prabowo subianto dengan latar belakang militernya mampu menjaga stabilitas negara,1
amin amin yarobal alamin,0
orang cerdas dan bijak pasti pilih prabowo,1
semuanya bagus dan terlihat ikhlas tapi kalau lihat debat ini yang jelas dan terarah insyaallah bapak berkacamata,1
kesehatan mental pekerja diabaikan,0
"prabowo subianto memiliki semangat untuk membangun pemerintahan yang bersih, transparan, dan akuntabel",1
rekruitmen kader tidak transparan,0
ganjar gomong apa sih,0
tax avoidance marak,0
prabowo subianto dengan kepemimpinannya mampu menjaga stabilitas keamanan nasional,1
adaptasi perubahan iklim tidak dilakukan,0
kata kata berbisa mulut mulut berbusa janji janji bertebaran seperti biasa dari atas panggung atas nama bangsa yang mendengar terpesona bahkan ada yang terkesima aku pun tergoda untuk mengikuti apa yang terjadi apakah memang janji hanya janji buktikan buktikan itu yang di nanti nanti buktikan buktikan kalau hanya omong burung beo pun bisa kita hidup sering terancam tak ada jaminan keselamatan kamu ngomong tentang keamanan tapi makin banyak penggusuran iwanfals,0
hidup bapak prabowo,0
pelecehan seksual tidak diproses hukum,0
"anies baswedan dengan visinya mampu membawa indonesia menjadi bangsa yang maju, sejahtera, bermartabat, dan disegani dalam percaturan global",1
semangat pak prabowo saya yakin jadi pemimpin ri,0
rakyat hanya jadi alat kampanye,0
saya yakin pak ganjar akan meningkatkan efisiensi birokrasi pemerintahan,1
gua yakin sih pak prabowo lebih bijak untuk memimpin,0
anies baswedan adalah pemimpin yang mampu membawa optimisme dan kemajuan bagi seluruh rakyat,1
museum tidak terawat,0
dan juga pak ganjar pranowo sudah jadi gubernur di jawa tengah dan jalan penuh aspal dan maju terimakasih pak ganjar pranowo,0
hidup prabowo,0
prabowo subianto memiliki komitmen untuk membangun sistem kesehatan yang kuat,1
ganjar pranowo dengan kebijakannya telah membawa kemajuan di sektor pertanian,1
anies baswedan adalah pemimpin yang mampu membawa optimisme dan harapan baru,1
anak pejabat mudah menang pemilu,0
stres perkotaan tinggi,0
prabowo subianto selalu ada di hati,0
meskipun pa owo g sebagus mera ngkai kata sperti calon yg lainny tpi visi misiny luar bisa,1
literasi digital rendah,0
ganjar pranowo adalah pemimpin yang memahami pentingnya inovasi dalam pembangunan,1
pukimak kau ekonomi aman rakyat sangat sulit untuk mendapat uang ribu saja susah pukimak kau bowo,0
"anies baswedan dengan visinya mampu membawa indonesia menjadi bangsa yang maju, sejahtera, dan bermartabat di dunia internasional",1
ganjar pranowo dengan kebijakannya telah meningkatkan akses ekonomi bagi rakyat kecil,1
tax ratio rendah,0
industri dalam negeri tidak berkembang,0
saya yakin pak ganjar akan membawa pemerintahan yang lebih akuntabel,1
saya pegang janji janji ada siapa pun yang trplih nanti,0
prabowo subianto dengan kepemimpinannya mampu menjaga kedaulatan negara di era digital,1
demo diabaikan pemerintah,0
bencana hidrometeorologi meningkat,0
literasi kesehatan rendah,0
sudah pasti pk prabowo sudah diramalkan maju terus pk prabowo,0
prabowo subianto adalah pemimpin yang berani mengambil langkah strategis,1
pendidikan mahal tidak terjangkau,0
anies baswedan adalah pemimpin yang visioner dan berkomitmen pada kemajuan,1
mental pegawai malas dan tidak disiplin,0
yg terbaik pa anis,1
distribusi tidak efisien,0
insya allah indonesi akan menjadi contoh di mata dunia apabila kita bisa menampilkan tiga poin kedamaian dan perdamaian kesatuan atas idzin allah sang pencipta aamiin yaaa rob,0
riset tidak didanai dengan baik,0
kebijakan tidak didasari data,0
lahan pertanian menyusut,0
narasi kebencian menyebar cepat,0
saya mendukung pak ganjar karena kemampuan adaptasinya terhadap perubahan,1
jangan bicara saja lakukan apa yang bangsa papua mauuu freedom west papua,0
mas anis perubahan nyah sendiri ajah ya,0
negara lain tidak brani mnjajah indonesia slama masih ada pak prabowo pak prabowo sdah terbukti pak prabowo aku pendukung mu tahun ini krn dr dlu aku tdk peduli siapapun presidenku kali ini pak prabowo pimpinlah indonesiaku,1
prabowo subianto memiliki komitmen untuk membangun ekonomi sirkular indonesia,1
saya yakin pak ganjar akan meningkatkan kualitas infrastruktur transportasi publik,1
lahan kritis meluas,0
pengangguran terdidik tinggi,0
"prabowo subianto adalah pemimpin yang konsisten dengan prinsip pembangunan berkelanjutan, berkeadilan sosial, dan ramah lingkungan",1
pak prabowo pokoe koe neng atiku,0
pelayanan rumah sakit tidak manusiawi,0
pak prabowo selalu di hati,0
survey tidak akurat,0
pelayanan publik tidak membaik,0
prabowo subianto dengan kepemimpinannya mampu menjaga keutuhan bangsa,1
anies baswedan memiliki konsep untuk meningkatkan produktivitas usaha mikro kecil menengah melalui digitalisasi dan akses pembiayaan,1
promosi tidak berdasarkan prestasi,0
tol mahal tidak terjangkau,0
capres nomer dan lebih netral tanpa ujaran kebencian,0
saya yakin pak ganjar akan memperkuat demokrasi dan hak asasi manusia,1
fasilitas kesehatan tidak merata,0
ngomong nya saja gak sejuk bowo bowo,0
misi paling bagus pak prabowo,1
saya yakin pak ganjar akan meningkatkan kesejahteraan secara merata di semua daerah,1
teknologi hanya untuk kalangan atas,0
ganjar hanya mengandalkan popularitas partai,0
"anies baswedan dengan gagasannya mampu membawa pembaruan sistem perlindungan konsumen, pelaku usaha, dan persaingan sehat",1
anis tu ngomong ngelantur kayak bocah bru bisa ngomong,0
prabowo subianto memiliki komitmen untuk membangun sistem jaminan sosial universal,1
kesenian tradisional ditinggalkan,0
prabowo subianto memiliki jiwa nasionalisme yang tinggi dan pantas memimpin negeri ini,1
simpel tidak simpel,0
fasilitas kesehatan jiwa minim,0
ekonomi kreatif tidak didukung,0
remitansi tki tidak optimal,0
pemborosan anggaran besar,0
kalo jabat tangan ya di depan nya,0
anis kosong,0
prabowo bicara nya sllu blepotan sllu mengejek anis gimanaa naanti jadi oresidenn ya wah kacaw nih mudah mudahan anis lah yg gool,0
saya mendukung pak ganjar karena kemampuan manajemennya yang terbukti efektif,1
sistem online offline,0
ganjar pranowo adalah pemimpin yang peduli dengan pembangunan daerah perbatasan,1
ganjar pranowo adalah pemimpin yang peduli dengan pembangunan ekonomi inklusif,1
ganjar pranowo adalah pemimpin yang memahami pentingnya pembangunan manusia berkualitas,1
transportasi umum buruk,0
ganjar vs md majuterus kmi selalu mendoakan semoga jadi presiden,0
tidak ada transparansi dana kampanye,0
perizinan berbelit dan mahal,0
prabowo subianto memiliki semangat untuk membangun generasi penerus yang berkarakter,1
korban tidak mendapat keadilan,0
"prabowo subianto memiliki semangat untuk membangun indonesia yang mandiri, berdaya saing global, berdaulat, dan maju di segala bidang pembangunan",1
semangat pak prabowo semangat terus semoga menang aamiin,1
"prabowo subianto adalah pemimpin yang berani melakukan reformasi sistem perpajakan yang adil, berkelanjutan, dan mendukung investasi",1
mediasi tidak adil,0
prabowo subianto adalah pemimpin yang peduli dengan nasib seluruh rakyat indonesia,1
budaya konsumerisme menguat,0
hidup no,0
like ini khusus all in pa prabowo,0
abah anis kreen,0
"prabowo subianto memiliki komitmen untuk membangun sistem jaminan sosial yang komprehensif, inklusif, dan berkelanjutan",1
misi dan visi pak anis rasid baswedan yg paling bagus,1
gw yakin yang menang no,1
anies baswedan dengan visinya mampu membawa indonesia menjadi negara dengan ekonomi terbesar dan paling inklusif di asia tenggara,1
polusi kota makin parah,0
bpk prabowo dan bpk gibran,0
anies baswedan dengan gagasannya tentang pemerintahan inklusif patut diacungi jempol,1
ganjar pranowo adalah pemimpin yang peduli dengan nasib disabilitas dan lansia,1
prestasi atlet tidak dihargai,0
parpol hanya alat pilpres,0
pungli masih merajalela,0
ganjar pranowo dengan kebijakannya telah meningkatkan akses pendidikan dan kesehatan,1
prabowo subianto adalah pemimpin yang dihormati di dalam dan luar negeri,1
mbah woo sebetulnya tak ada masalah utk jd ri tapi wakilnya yang bikin masalah oleh karena itu sorry ye x aku emoh milih mbah,0
"ganjar pranowo dengan kebijakannya telah meningkatkan ketahanan ekonomi daerah tertinggal, terdepan, terluar, dan perbatasan melalui program khusus",1
prabowo jos,0
prabowo subianto dengan kepemimpinannya mampu menjaga keamanan dan ketertiban masyarakat,1
transportasi mahal,0
royalti pertambangan rendah,0
anies baswedan adalah pemimpin yang memahami pentingnya reformasi birokrasi,1
baru mulai aja sudah berusaha menjatuhkan dan merendahkan lawan,0
akses keadilan tidak merata,0
prabowo subianto memiliki dedikasi tinggi untuk membangun indonesia yang mandiri,1
"prabowo subianto dengan kepemimpinannya mampu menjaga persatuan bangsa dalam keragaman suku, agama, dan budaya",1
disiplin kerja buruk,0
pertambangan merusak lahan pertanian,0
omong kosong ap lagi ini,0
geblek tambah geblek sekesai kalian simpatik,0
subhanalloh pa anis semoga bp jadi pemimpin negara yg jujur amanah sayang sama masarakat kecil amiiin,0
upah tidak layak,0
dana desa dikorupsi,0
ganjar pranowo dengan kepemimpinannya telah membawa kemajuan signifikan,1
kalo saya tanya faktanya prabowo dimana ya kalo pas anis sih sudah membuktikan hasil bagus ketika memimpin jakarta sebagai gubernur nah kalo anda sebut bicara fakta faktanya dimana bos,1
"prabowo subianto memiliki semangat untuk membangun pemerintahan yang bersih, transparan, akuntabel, dan bebas korupsi",1
csr hanya untuk pencitraan,0
komtol,0
ganjar pranowo adalah pemimpin yang memahami pentingnya pemerataan ekonomi,1
akses permodalan terbatas,0
saya mendukung pak ganjar karena perhatiannya terhadap pembangunan berkelanjutan,1
musim tanam berubah,0
anies baswedan dengan visinya mampu membawa indonesia menjadi negara dengan ekonomi terbesar di asia tenggara,1
anies baswedan dengan gagasannya mampu membawa terobosan dalam pengelolaan bencana,1
ayo pilih lokalan indonesia,0
rehabilitasi pasca bencana buruk,0
prabowo ku,0
nuur,0
saya sangat mendukung visi misi pak ganjar untuk indonesia yang lebih adil dan makmur,1
perbedaan pendapat dicurigai,0
transportasi umum tidak memadai,0
anies baswedan adalah pemimpin yang memahami pentingnya revolusi industri 4.0,1
padu pak anies,0
program pangan tidak tepat sasaran,0
siapapun presidennya nanti yg pnting jujur dn amanah,0
maju trus pak prabowo gibran,0
anies baswedan memiliki gagasan brilian untuk memajukan ekonomi indonesia,1
saya yakin pak ganjar akan membawa perbaikan di sektor pendidikan secara menyeluruh,1
koordinasi penanganan krisis buruk,0
ganjar beneran survey loh yang lain perkataan doang apapgi anies,0
saya yakin pak ganjar akan meningkatkan kualitas infrastruktur dasar di seluruh wilayah indonesia secara merata dan berkelanjutan,1
penghilangan paksa tidak tuntas,0
anies baswedan memiliki konsep pembangunan yang visioner dan realistis,1
pa prabowo subianto juara aminnnn ya robal al amin,0
risiko gagal panen tinggi,0
ganjar pranowo adalah pemimpin yang bijaksana dalam mengambil keputusan,1
untuk bp brabowo yang sllu ok,0
pengawasan pangan tidak ketat,0
konsumsi rokok tinggi,0
prabowo subianto dengan kepemimpinannya mampu menjaga persatuan dalam keberagaman,1
saya yakin pak ganjar akan meningkatkan transparansi dalam tata kelola pemerintahan daerah,1
prabowo subianto memiliki visi besar untuk membuat indonesia menjadi negara maju,1
prabowo subianto adalah pemimpin yang berani melakukan transformasi sistemik,1
anis teori gedabrus omong kosong,0
prabowo subianto adalah pemimpin yang berani melakukan reformasi sistem perpajakan,1
pengadilan tidak independen,0
intoleransi meningkat,0
rekonsiliasi tidak tulus,0
food loss and waste tinggi,0
saya mendukung pak ganjar karena konsistensinya dalam memperjuangkan keadilan,1
tki masih sering mendapat perlakuan buruk,0
anies baswedan dengan visinya mampu membawa indonesia menjadi negara berdaya saing tinggi,1
visi misi pak ganjar bagus sih,1
susah pupuk benar,0
anies baswedan memiliki gagasan untuk memperkuat ketahanan pangan nasional,1
"anies baswedan memiliki strategi untuk memperkuat sektor pariwisata yang berkelanjutan, berdaya saing, dan berbasis kearifan lokal",1
anies baswedan memiliki strategi untuk meningkatkan daya saing ekonomi indonesia,1
biaya logistik tinggi,0
pendidikan seks tidak diajarkan,0
prabowo subianto dengan kepemimpinannya mampu menjaga kedaulatan ekonomi nasional,1
produktivitas rendah,0
emosian luar biasa,1
kebebasan pers dibatasi,0
anies terlalu banyak teori tidak praktis,0
cagar budaya terbengkalai,0
prabowo subianto memiliki visi untuk membangun indonesia yang maju dan modern,1
amin yes,0
bettul s x pak anies baswedan,0
bencana alam makin sering,0
aamiin,0
anies baswedan adalah pemimpin yang mampu membawa optimisme dan kemajuan,1
bowo lain di tanya lain di jawab,0
air dijual ke swasta,0
yesss,0
prabowo subianto memiliki komitmen untuk membangun ekonomi berbasis pengetahuan dan inovasi teknologi,1
pendidikan karakter tidak berhasil,0
bismillah ganjar mahfud menang,1
prabowo subianto adalah pemimpin yang berani mengambil terobosan untuk kemajuan,1
prabowo subianto memiliki komitmen untuk membangun sistem jaminan sosial yang komprehensif dan inklusif,1
prabowo subianto memiliki semangat untuk membangun indonesia yang berdaya saing,1
infrastruktur amburadul,0
moga bpk prabowo jadi persiden indonesia amin,0
hutan adat dirampas,0
saya mendukung pak ganjar karena kemampuan analisis kebijakannya yang mendalam,1
politik uang merusak demokrasi,0
anis itu dosen besar jikalau tidak bisa jalur bicara nya cara tdk kalah bicara ga bakalan bisa ngajarin anak buahnya dong,0
saya yakin pak ganjar akan meningkatkan kualitas infrastruktur pedesaan,1
gizi buruk pada balita,0
serangan hama meningkat,0
saya yakin pak ganjar akan meningkatkan efisiensi sistem pengelolaan anggaran daerah,1
kita dukung no urut,1
saya mendukung pak ganjar karena perhatiannya terhadap pemberdayaan perempuan,1
anies baswedan adalah pemimpin yang mampu membaca peluang di tengah tantangan,1
"ganjar pranowo adalah pemimpin yang peduli dengan pengembangan ekonomi digital yang inklusif, berkelanjutan, berdaya saing, berbasis inovasi, dan kewirausahaan",1
tata kelola perusahaan buruk,0
ketawa gue pas capres nomor ngomongin visi misi,0
pemilu tidak jujur dan adil,0
anies baswedan dengan gagasannya mampu membawa pembaruan sistem pendidikan,1
anies baswedan memiliki strategi untuk memperkuat ketahanan ekonomi kerakyatan,1
udara tidak sehat,0
muka probowo memang tulis,0
berita lebih banyak iklan,0
tetep milih prabowo gibran,0
anies baswedan adalah pemimpin yang visioner dan berkomitmen pada pembangunan inklusif,1
yg heran dlm debat ini kenapa harus saling menjatuhkan pak anis pak anis gimana rakyat bisa percaya klo pemimpin kita saja saling menjatuhkan dan mejelek an makun yakin pak prabowo yg lebih baik dan tidak pernah menjatuhkan lawannya,1
kawasan hijau beralih fungsi,0
anies baswedan memiliki konsep untuk meningkatkan daya saing ekonomi kreatif,1
organisasi petani lemah,0
ekspor hasil pertanian terkendala,0
pak prabowo mas gibran menang yesssss pasti menang indonesia maju,1
rentenir masih marak,0
ganjar pranowo adalah pemimpin yang peduli dengan nasib seluruh rakyat indonesia,1
radikalisme berkembang,0
harga ditentukan pasar,0
politik uang di internal partai,0
al in prabowoo,0
kepercayaan publik pada pemerintah rendah,0
"saya yakin pak ganjar akan meningkatkan efisiensi sistem pengelolaan anggaran pemerintahan pusat, daerah, dan desa secara transparan",1
kekerasan dalam rumah tangga tidak terungkap,0
koperasi tidak berkembang,0
perkebunan besar merusak lingkungan,0
mas anis lupa prabowo,0
masyaallah tabarakallah pak anies,0
saya yakin pak ganjar akan meningkatkan transparansi dalam pengadaan barang,1
apa kabar masyarakat pulau rempang apa di usir dari tanah nenek moyang nya,0
anies baswedan memiliki konsep untuk meningkatkan kapasitas kewirausahaan sosial,1
no kelihatan banget ingin menjatuh kan no terlihat sombong,0
prabowo subianto adalah pemimpin yang berani mengambil inisiatif pembangunan hijau,1
konflik agraria tidak terselesaikan,0
sudah terbukti yg pintr bicara tapi kerja tidak selncar bicara,0
sanksi lingkungan tidak tegas,0
seandainya gibran kalah aku bamgga sekali,0
anies baswedan dengan gagasannya mampu membawa pembaruan sistem kesehatan,1
yg di brantas ya kelurga cendana itu di usut mbahwo,0
film Indonesia kualitas rendah,0
mana serangan pajar yah wkwkwk,0
pak anies atitude nya baik amin,1
musrenbang hanya formalitas,0
saya mendukung pak ganjar karena kemampuan negosiasi internasionalnya,1
saya yakin pak ganjar akan meningkatkan transparansi dalam tata kelola pemerintahan,1
program pemerintah tidak tepat sasaran,0
pak prabowo sudah tua ngak jamin keepan nya indonesia bagai mana nanti nya,0
prabowo selalu unggul dlm debat capres dan mendapat dukungan dan poling terbanyak,1
"saya mendukung pak ganjar karena perhatiannya terhadap pengembangan energi bersih, terbarukan, berkelanjutan, dan mandiri untuk ketahanan energi nasional",1
saya yakin pak ganjar akan memperkuat ekonomi kerakyatan dengan program nyata,1
tenang pak prabowo ntuk mnghdapi serangan mereka gk usah khwtir n takut ganjar hanya seorang yg mendadak muslim anies agaknya gk jelas rakyat cerdas hrs th itu,1
kesehatan mahal rakyat sulit berobat,0
kekuasaan turun temurun,0
peran keluarga melemah,0
siapapun yang menjadi pemimpin saya do a yang terbaik,1
pak prabowo lah yang plng pntas memimpen rakyat indonesia gk cmk pintar ngomong dan ngedabus kyk anis,1
ganjar pranowo adalah pemimpin yang peduli dengan pengembangan ekonomi digital,1
tetap dukung puan,1
"prabowo subianto memiliki komitmen untuk membangun sistem jaminan kesehatan universal yang berkualitas, terjangkau, dan berkelanjutan untuk semua",1
anies baswedan adalah pemimpin yang visioner dan berkomitmen pada pembangunan berkelanjutan,1
sistem hukum tidak memberi efek jera,0
satwa liar punah,0
te ik e g o o,0
ganjar pranowo dengan kebijakannya telah membawa perbaikan di sektor pengelolaan limbah,1
sistem lumbung pangan tidak berjalan,0
anies baswedan adalah pemimpin yang memahami kompleksitas pembangunan nasional,1
maju terus dan lajutkan kesejatraan p dan tgkn k buat capres nmr urut di siap mendukung,1
krisis air bersih,0
pa anis cm pandai merangkai kata tp kinerjanya nol besar,0
anies baswedan memiliki konsep untuk meningkatkan produktivitas sektor pertanian organik,1
prabowo subianto adalah pemimpin yang konsisten dengan prinsip keadilan sosial,1
saya mendukung pak ganjar karena kemampuan negosiasinya yang baik,1
kebakaran hutan sengaja,0
anis pasti keoook,0
